setting,agent,env,clean_return,fault_return,valid,status,error,summary,n_pairs,yield,lcb,in_band
"[1.0, 2]",1,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",1,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",1,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",1,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",1,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",1,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",1,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",1,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",1,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,0,2030.9615478515625,1981.7156982421875,0,SUCCESS,,,,,,
"[1.0, 2]",2,1,2030.9615478515625,1981.7156982421875,0,SUCCESS,,,,,,
"[1.0, 2]",2,2,2030.9615478515625,1981.7156982421875,0,SUCCESS,,,,,,
"[1.0, 2]",2,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",2,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 2]",,,,,,SUCCESS,,True,102,0.0,0.0,False
"[1.0, 1]",0,0,2219.5322265625,2246.032958984375,0,SUCCESS,,,,,,
"[1.0, 1]",0,1,2219.5322265625,2246.032958984375,0,SUCCESS,,,,,,
"[1.0, 1]",0,2,2219.5322265625,2246.032958984375,0,SUCCESS,,,,,,
"[1.0, 1]",0,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",0,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,0,2384.0869140625,2400.567626953125,0,SUCCESS,,,,,,
"[1.0, 1]",1,1,2384.0869140625,2400.567626953125,0,SUCCESS,,,,,,
"[1.0, 1]",1,2,2384.0869140625,2400.567626953125,0,SUCCESS,,,,,,
"[1.0, 1]",1,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",1,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,0,2292.223876953125,2310.874267578125,0,SUCCESS,,,,,,
"[1.0, 1]",2,1,2292.223876953125,2310.874267578125,0,SUCCESS,,,,,,
"[1.0, 1]",2,2,2292.223876953125,2310.874267578125,0,SUCCESS,,,,,,
"[1.0, 1]",2,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",2,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.0, 1]",,,,,,SUCCESS,,True,102,0.0,0.0,False
