setting,agent,env,clean_return,fault_return,valid,status,error,summary,n_pairs,yield,lcb,in_band
"[1.2, 4]",1,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",1,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",1,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",1,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",1,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",1,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",1,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",1,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",1,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",1,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,0,1016.6792602539062,850.8818969726562,0,SUCCESS,,,,,,
"[1.2, 4]",2,1,1016.6792602539062,850.8818969726562,0,SUCCESS,,,,,,
"[1.2, 4]",2,2,1016.6792602539062,850.8818969726562,0,SUCCESS,,,,,,
"[1.2, 4]",2,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",2,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 4]",,,,,,SUCCESS,,True,102,0.00980392156862745,0.0017326897927338984,False
"[1.2, 2]",0,0,1167.172607421875,1128.890380859375,0,SUCCESS,,,,,,
"[1.2, 2]",0,1,1167.172607421875,1128.890380859375,0,SUCCESS,,,,,,
"[1.2, 2]",0,2,1167.172607421875,1128.890380859375,0,SUCCESS,,,,,,
"[1.2, 2]",0,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",0,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,0,1365.040283203125,1306.7333984375,0,SUCCESS,,,,,,
"[1.2, 2]",1,1,1365.040283203125,1306.7333984375,0,SUCCESS,,,,,,
"[1.2, 2]",1,2,1365.040283203125,1306.7333984375,0,SUCCESS,,,,,,
"[1.2, 2]",1,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",1,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,0,439.8912048339844,381.61090087890625,0,SUCCESS,,,,,,
"[1.2, 2]",2,1,439.8912048339844,381.61090087890625,0,SUCCESS,,,,,,
"[1.2, 2]",2,2,439.8912048339844,381.61090087890625,0,SUCCESS,,,,,,
"[1.2, 2]",2,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,29,0.0,0.0,1,SUCCESS,,,,,,
"[1.2, 2]",2,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",2,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 2]",,,,,,SUCCESS,,True,102,0.00980392156862745,0.0017326897927338984,False
"[1.2, 1]",0,0,883.5555419921875,867.6788330078125,0,SUCCESS,,,,,,
"[1.2, 1]",0,1,883.5555419921875,867.6788330078125,0,SUCCESS,,,,,,
"[1.2, 1]",0,2,883.5555419921875,867.6788330078125,0,SUCCESS,,,,,,
"[1.2, 1]",0,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,12,0.0,0.0,1,SUCCESS,,,,,,
"[1.2, 1]",0,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",0,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,0,794.9835205078125,739.4835205078125,0,SUCCESS,,,,,,
"[1.2, 1]",1,1,794.9835205078125,739.4835205078125,0,SUCCESS,,,,,,
"[1.2, 1]",1,2,794.9835205078125,739.4835205078125,0,SUCCESS,,,,,,
"[1.2, 1]",1,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",1,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,0,415.9404296875,360.1990051269531,0,SUCCESS,,,,,,
"[1.2, 1]",2,1,415.9404296875,360.1990051269531,0,SUCCESS,,,,,,
"[1.2, 1]",2,2,415.9404296875,360.1990051269531,0,SUCCESS,,,,,,
"[1.2, 1]",2,3,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,4,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,5,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,6,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,7,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,8,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,9,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,10,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,11,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,12,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,13,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,14,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,15,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,16,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,17,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,18,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,19,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,20,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,21,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,22,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,23,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,24,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,25,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,26,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,27,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,28,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,29,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,30,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,31,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,32,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",2,33,0.0,0.0,0,SUCCESS,,,,,,
"[1.2, 1]",,,,,,SUCCESS,,True,102,0.00980392156862745,0.0017326897927338984,False
